id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,categoria,produto,quantidade,valor_unitario,desconto,valor_total,forma_pagamento,avaliacao_cliente,mes,ano,trimestre
175,2024-11-11,3,Cliente_0003,Juiz De Fora,Mg,Alimentos,Chocolate Belga,4,36.02,0.05,136.88,Cartão De Crédito,5.0,Novembro,2024,4
176,2024-08-04,57,Cliente_0057,Aparecida De Goiânia,Go,Vestuário,Calça Jeans,5,139.3,0.1,626.85,Cartão De Crédito,5.0,Agosto,2024,3
177,2024-02-02,57,Cliente_0057,Feira De Santana,Ba,Eletrônicos,Smartphone,5,1868.74,0.05,8876.52,Pix,5.0,Fevereiro,2024,1
178,2024-08-07,1,Cliente_0001,Florianópolis,Sc,Eletrônicos,Smartwatch,2,781.88,0.0,1563.76,Cartão De Crédito,4.0,Agosto,2024,3
179,2024-09-26,279,Cliente_0279,Petrópolis,Rj,Casa & Decoração,Tapete,3,325.12,0.0,975.36,Dinheiro,4.0,Setembro,2024,3
180,2024-05-09,383,Cliente_0383,Recife,Pe,Eletrônicos,Tablet,4,1113.01,0.0,4452.04,Boleto,1.0,Maio,2024,2
181,2024-01-23,181,Cliente_0181,Petrópolis,Rj,Alimentos,Whey Protein,3,182.99,0.0,548.97,Boleto,4.0,Janeiro,2024,1
182,2024-03-10,33,Cliente_0033,Olinda,Pe,Vestuário,Vestido,2,174.39,0.2,279.02,Dinheiro,5.0,Março,2024,1
183,2024-06-10,478,Cliente_0478,Salvador,Ba,Eletrônicos,Fone De Ouvido,2,379.73,0.0,759.46,Cartão De Crédito,4.0,Junho,2024,2
184,2024-07-01,442,Cliente_0442,Santos,Sp,Casa & Decoração,Quadro Decorativo,2,203.26,0.0,406.52,Boleto,5.0,Julho,2024,3
185,2024-08-13,459,Cliente_0459,Niterói,Rj,Alimentos,Azeite Importado,4,75.18,0.05,285.68,Cartão De Crédito,5.0,Agosto,2024,3
186,2024-02-12,373,Cliente_0373,Caruaru,Pe,Vestuário,Vestido,5,195.05,0.0,975.25,Cartão De Crédito,4.0,Fevereiro,2024,1
187,2024-06-16,339,Cliente_0339,Caxias Do Sul,Rs,Vestuário,Jaqueta,1,264.8,0.0,264.8,Cartão De Crédito,4.0,Junho,2024,2
188,2024-06-29,315,Cliente_0315,Caruaru,Pe,Casa & Decoração,Tapete,4,302.3,0.0,1209.2,Cartão De Crédito,5.0,Junho,2024,2
189,2024-12-13,82,Cliente_0082,Juazeiro Do Norte,Ce,Eletrônicos,Smartphone,5,1810.67,0.2,7242.68,Cartão De Crédito,5.0,Dezembro,2024,4
190,2024-11-26,188,Cliente_0188,Belo Horizonte,Mg,Casa & Decoração,Luminária,2,122.34,0.2,195.74,Dinheiro,4.0,Novembro,2024,4
191,2024-07-09,228,Cliente_0228,Juiz De Fora,Mg,Eletrônicos,Smartwatch,4,734.9,0.0,2939.6,Pix,5.0,Julho,2024,3
192,2024-02-28,14,Cliente_0014,Maringá,Pr,Alimentos,Chocolate Belga,3,37.78,0.0,113.34,Pix,5.0,Fevereiro,2024,1
193,2024-08-16,110,Cliente_0110,Niterói,Rj,Casa & Decoração,Almofada,3,74.53,0.15,190.05,Cartão De Crédito,5.0,Agosto,2024,3
194,2024-03-29,461,Cliente_0461,Rio De Janeiro,Rj,Casa & Decoração,Tapete,1,306.96,0.05,291.61,Dinheiro,5.0,Março,2024,1
195,2024-06-02,436,Cliente_0436,Petrópolis,Rj,Alimentos,Azeite Importado,5,76.46,0.0,382.3,Pix,3.0,Junho,2024,2
196,2024-03-12,122,Cliente_0122,Goiânia,Go,Vestuário,Tênis,1,289.98,0.0,289.98,Cartão De Crédito,5.0,Março,2024,1
197,2024-02-03,159,Cliente_0159,Goiânia,Go,Alimentos,Chocolate Belga,5,36.58,0.0,182.9,Pix,4.0,Fevereiro,2024,1
198,2024-03-05,498,Cliente_0498,Juazeiro Do Norte,Ce,Casa & Decoração,Almofada,5,74.48,0.0,372.4,Cartão De Crédito,4.0,Março,2024,1
199,2024-10-27,94,Cliente_0094,Curitiba,Pr,Casa & Decoração,Almofada,5,74.34,0.15,315.95,Cartão De Crédito,5.0,Outubro,2024,4
200,2024-03-23,166,Cliente_0166,Goiânia,Go,Eletrônicos,Smartphone,3,1900.76,0.0,5702.28,Cartão De Crédito,5.0,Março,2024,1
201,2024-03-05,321,Cliente_0321,Porto Alegre,Rs,Alimentos,Café Premium,5,46.28,0.0,231.4,Pix,4.0,Março,2024,1
202,2024-11-15,369,Cliente_0369,Florianópolis,Sc,Vestuário,Jaqueta,2,228.29,0.15,388.09,Cartão De Crédito,5.0,Novembro,2024,4
203,2024-11-29,108,Cliente_0108,Rio De Janeiro,Rj,Eletrônicos,Smartphone,5,1678.19,0.0,8390.95,Cartão De Crédito,5.0,Novembro,2024,4
204,2024-05-05,413,Cliente_0413,Anápolis,Go,Eletrônicos,Tablet,3,1295.65,0.05,3692.6,Cartão De Crédito,5.0,Maio,2024,2
205,2024-09-04,238,Cliente_0238,São Paulo,Sp,Casa & Decoração,Luminária,4,131.75,0.05,500.65,Pix,3.0,Setembro,2024,3
206,2024-07-08,264,Cliente_0264,Londrina,Pr,Alimentos,Azeite Importado,2,71.25,0.2,114.0,Cartão De Crédito,4.0,Julho,2024,3
207,2024-02-19,26,Cliente_0026,Caxias Do Sul,Rs,Casa & Decoração,Luminária,2,118.72,0.0,237.44,Cartão De Crédito,4.0,Fevereiro,2024,1
208,2024-06-09,98,Cliente_0098,Uberlândia,Mg,Casa & Decoração,Tapete,5,308.78,0.15,1312.31,Pix,5.0,Junho,2024,2
209,2024-07-20,259,Cliente_0259,Caxias Do Sul,Rs,Casa & Decoração,Vaso,1,80.19,0.0,80.19,Cartão De Crédito,4.0,Julho,2024,3
210,2024-11-30,345,Cliente_0345,Campinas,Sp,Alimentos,Café Premium,4,41.95,0.1,151.02,Pix,4.0,Novembro,2024,4
211,2024-07-25,188,Cliente_0188,Uberlândia,Mg,Eletrônicos,Tablet,3,1211.7,0.2,2908.08,Cartão De Crédito,2.0,Julho,2024,3
212,2024-09-15,231,Cliente_0231,Anápolis,Go,Vestuário,Tênis,1,310.48,0.05,294.96,Cartão De Crédito,5.0,Setembro,2024,3
213,2024-06-22,286,Cliente_0286,Niterói,Rj,Eletrônicos,Notebook,3,3606.37,0.2,8655.29,Boleto,5.0,Junho,2024,2
214,2024-01-24,20,Cliente_0020,Anápolis,Go,Vestuário,Jaqueta,5,235.27,0.0,1176.35,Cartão De Crédito,3.0,Janeiro,2024,1
215,2024-03-12,168,Cliente_0168,Recife,Pe,Casa & Decoração,Almofada,5,71.93,0.1,323.69,Cartão De Crédito,5.0,Março,2024,1
216,2024-09-17,273,Cliente_0273,Pelotas,Rs,Casa & Decoração,Almofada,3,65.37,0.1,176.5,Pix,4.0,Setembro,2024,3
217,2024-10-25,158,Cliente_0158,Londrina,Pr,Casa & Decoração,Luminária,1,124.5,0.05,118.28,Pix,5.0,Outubro,2024,4
218,2024-04-26,370,Cliente_0370,Caruaru,Pe,Eletrônicos,Smartwatch,5,839.44,0.1,3777.48,Pix,2.0,Abril,2024,2
219,2024-02-26,98,Cliente_0098,Salvador,Ba,Casa & Decoração,Tapete,5,307.95,0.15,1308.79,Cartão De Crédito,1.0,Fevereiro,2024,1
220,2024-11-09,472,Cliente_0472,Feira De Santana,Ba,Vestuário,Vestido,5,202.2,0.2,808.8,Boleto,4.0,Novembro,2024,4
221,2024-12-05,245,Cliente_0245,Goiânia,Go,Eletrônicos,Notebook,5,3610.33,0.0,18051.65,Cartão De Crédito,4.0,Dezembro,2024,4
222,2024-12-12,396,Cliente_0396,Anápolis,Go,Vestuário,Vestido,5,191.58,0.0,957.9,Pix,5.0,Dezembro,2024,4
223,2024-10-12,153,Cliente_0153,Recife,Pe,Alimentos,Granola,2,25.72,0.0,51.44,Dinheiro,4.0,Outubro,2024,4
224,2024-09-02,179,Cliente_0179,Vitória Da Conquista,Ba,Alimentos,Azeite Importado,4,76.91,0.0,307.64,Dinheiro,4.0,Setembro,2024,3
225,2024-07-21,420,Cliente_0420,Petrópolis,Rj,Alimentos,Azeite Importado,5,75.29,0.05,357.63,Boleto,4.0,Julho,2024,3
226,2024-08-14,336,Cliente_0336,Campinas,Sp,Vestuário,Tênis,1,283.69,0.0,283.69,Pix,4.0,Agosto,2024,3
227,2024-02-25,316,Cliente_0316,Pelotas,Rs,Vestuário,Jaqueta,3,272.56,0.0,817.68,Cartão De Crédito,5.0,Fevereiro,2024,1
228,2024-02-21,212,Cliente_0212,Vitória Da Conquista,Ba,Eletrônicos,Smartwatch,2,782.9,0.0,1565.8,Pix,4.0,Fevereiro,2024,1
229,2024-08-31,245,Cliente_0245,Goiânia,Go,Vestuário,Camiseta,4,63.63,0.15,216.34,Boleto,5.0,Agosto,2024,3
230,2024-02-15,334,Cliente_0334,Pelotas,Rs,Alimentos,Azeite Importado,1,81.07,0.2,64.86,Pix,4.0,Fevereiro,2024,1
231,2024-07-22,404,Cliente_0404,Fortaleza,Ce,Eletrônicos,Notebook,1,3706.37,0.2,2965.1,Dinheiro,4.0,Julho,2024,3
232,2024-02-24,476,Cliente_0476,Campinas,Sp,Alimentos,Café Premium,5,45.02,0.1,202.59,Cartão De Crédito,5.0,Fevereiro,2024,1
233,2024-02-27,170,Cliente_0170,Anápolis,Go,Casa & Decoração,Tapete,3,303.6,0.0,910.8,Pix,3.0,Fevereiro,2024,1
234,2024-05-31,291,Cliente_0291,Santos,Sp,Alimentos,Whey Protein,3,188.72,0.2,452.93,Cartão De Crédito,5.0,Maio,2024,2
235,2024-12-08,49,Cliente_0049,Anápolis,Go,Casa & Decoração,Vaso,1,83.58,0.05,79.4,Cartão De Crédito,3.0,Dezembro,2024,4
236,2024-08-16,386,Cliente_0386,Campinas,Sp,Alimentos,Whey Protein,4,197.41,0.0,789.64,Cartão De Crédito,4.0,Agosto,2024,3
237,2024-12-07,61,Cliente_0061,Maringá,Pr,Eletrônicos,Fone De Ouvido,2,334.65,0.0,669.3,Cartão De Crédito,4.0,Dezembro,2024,4
238,2024-04-22,491,Cliente_0491,Caxias Do Sul,Rs,Alimentos,Café Premium,5,40.72,0.0,203.6,Cartão De Crédito,3.0,Abril,2024,2
239,2024-12-06,423,Cliente_0423,Anápolis,Go,Alimentos,Chocolate Belga,5,36.02,0.2,144.08,Cartão De Crédito,3.0,Dezembro,2024,4
240,2024-10-15,58,Cliente_0058,Olinda,Pe,Eletrônicos,Smartwatch,3,748.34,0.0,2245.02,Pix,2.0,Outubro,2024,4
241,2024-09-23,227,Cliente_0227,Goiânia,Go,Vestuário,Jaqueta,2,270.93,0.0,541.86,Cartão De Crédito,3.0,Setembro,2024,3
242,2024-03-08,263,Cliente_0263,Anápolis,Go,Casa & Decoração,Luminária,1,140.71,0.05,133.67,Pix,4.0,Março,2024,1
243,2024-01-02,382,Cliente_0382,Campinas,Sp,Casa & Decoração,Quadro Decorativo,3,204.68,0.2,491.23,Cartão De Crédito,3.0,Janeiro,2024,1
244,2024-08-29,17,Cliente_0017,Petrópolis,Rj,Casa & Decoração,Quadro Decorativo,1,184.09,0.0,184.09,Cartão De Crédito,4.0,Agosto,2024,3
245,2024-07-12,193,Cliente_0193,Londrina,Pr,Vestuário,Vestido,4,170.68,0.2,546.18,Dinheiro,3.0,Julho,2024,3
246,2024-09-27,66,Cliente_0066,Rio De Janeiro,Rj,Vestuário,Tênis,5,324.61,0.05,1541.9,Cartão De Crédito,5.0,Setembro,2024,3
247,2024-09-29,195,Cliente_0195,Caxias Do Sul,Rs,Eletrônicos,Smartphone,5,1774.15,0.05,8427.21,Cartão De Crédito,5.0,Setembro,2024,3
248,2024-12-04,215,Cliente_0215,Porto Alegre,Rs,Alimentos,Whey Protein,1,206.64,0.0,206.64,Dinheiro,4.0,Dezembro,2024,4
249,2024-01-18,229,Cliente_0229,Salvador,Ba,Eletrônicos,Notebook,1,3824.53,0.1,3442.08,Pix,4.0,Janeiro,2024,1
250,2024-10-03,112,Cliente_0112,Campinas,Sp,Eletrônicos,Notebook,4,3747.11,0.0,14988.44,Boleto,5.0,Outubro,2024,4
251,2024-10-22,307,Cliente_0307,Porto Alegre,Rs,Vestuário,Jaqueta,5,238.76,0.0,1193.8,Boleto,5.0,Outubro,2024,4
252,2024-07-30,154,Cliente_0154,Juiz De Fora,Mg,Vestuário,Tênis,5,292.13,0.0,1460.65,Pix,4.0,Julho,2024,3
253,2024-11-25,344,Cliente_0344,Anápolis,Go,Vestuário,Vestido,1,202.27,0.0,202.27,Pix,4.0,Novembro,2024,4
254,2024-10-02,243,Cliente_0243,Uberlândia,Mg,Casa & Decoração,Vaso,4,85.74,0.0,342.96,Cartão De Crédito,4.0,Outubro,2024,4
255,2024-10-12,272,Cliente_0272,Santos,Sp,Vestuário,Vestido,4,176.51,0.05,670.74,Cartão De Crédito,3.0,Outubro,2024,4
256,2024-10-01,371,Cliente_0371,Niterói,Rj,Vestuário,Tênis,3,302.4,0.0,907.2,Cartão De Crédito,5.0,Outubro,2024,4
257,2024-10-27,371,Cliente_0371,Florianópolis,Sc,Casa & Decoração,Almofada,1,75.02,0.0,75.02,Cartão De Crédito,5.0,Outubro,2024,4
258,2024-03-01,383,Cliente_0383,Porto Alegre,Rs,Vestuário,Tênis,2,310.72,0.0,621.44,Pix,5.0,Março,2024,1
259,2024-06-13,398,Cliente_0398,Feira De Santana,Ba,Vestuário,Jaqueta,2,252.49,0.1,454.48,Pix,4.0,Junho,2024,2
260,2024-08-26,51,Cliente_0051,Caxias Do Sul,Rs,Alimentos,Azeite Importado,5,72.64,0.05,345.04,Pix,5.0,Agosto,2024,3
261,2024-10-15,443,Cliente_0443,Londrina,Pr,Alimentos,Whey Protein,4,193.35,0.0,773.4,Cartão De Crédito,4.0,Outubro,2024,4
262,2024-03-19,101,Cliente_0101,Blumenau,Sc,Alimentos,Granola,4,30.74,0.0,122.96,Cartão De Crédito,4.0,Março,2024,1
263,2024-09-07,495,Cliente_0495,Aparecida De Goiânia,Go,Vestuário,Vestido,3,175.4,0.0,526.2,Pix,5.0,Setembro,2024,3
264,2024-10-06,251,Cliente_0251,Curitiba,Pr,Casa & Decoração,Tapete,2,300.1,0.15,510.17,Boleto,3.0,Outubro,2024,4
265,2024-01-04,212,Cliente_0212,São Paulo,Sp,Eletrônicos,Smartwatch,1,860.38,0.2,688.3,Pix,3.0,Janeiro,2024,1
266,2024-07-10,31,Cliente_0031,São Paulo,Sp,Eletrônicos,Notebook,5,3668.54,0.05,17425.56,Pix,4.0,Julho,2024,3
267,2024-07-29,7,Cliente_0007,São Paulo,Sp,Casa & Decoração,Vaso,5,92.51,0.1,416.3,Pix,1.0,Julho,2024,3
268,2024-04-01,55,Cliente_0055,Aparecida De Goiânia,Go,Alimentos,Café Premium,4,46.82,0.2,149.82,Pix,5.0,Abril,2024,2
269,2024-06-30,137,Cliente_0137,Blumenau,Sc,Vestuário,Calça Jeans,3,144.81,0.2,347.54,Cartão De Crédito,5.0,Junho,2024,2
270,2024-12-16,424,Cliente_0424,Florianópolis,Sc,Casa & Decoração,Vaso,2,85.33,0.0,170.66,Pix,5.0,Dezembro,2024,4
271,2024-08-31,29,Cliente_0029,Juazeiro Do Norte,Ce,Eletrônicos,Smartphone,4,1911.37,0.1,6880.93,Pix,5.0,Agosto,2024,3
272,2024-02-18,459,Cliente_0459,Caucaia,Ce,Eletrônicos,Tablet,3,1274.43,0.1,3440.96,Cartão De Crédito,4.0,Fevereiro,2024,1
273,2024-12-16,474,Cliente_0474,Caruaru,Pe,Vestuário,Jaqueta,1,267.28,0.0,267.28,Pix,4.0,Dezembro,2024,4
274,2024-03-14,386,Cliente_0386,Curitiba,Pr,Eletrônicos,Notebook,2,3789.27,0.1,6820.69,Boleto,5.0,Março,2024,1
275,2024-07-18,347,Cliente_0347,Juiz De Fora,Mg,Eletrônicos,Fone De Ouvido,2,350.79,0.1,631.42,Cartão De Crédito,5.0,Julho,2024,3
276,2024-02-20,224,Cliente_0224,Aparecida De Goiânia,Go,Vestuário,Camiseta,3,59.02,0.0,177.06,Cartão De Crédito,4.0,Fevereiro,2024,1
277,2024-08-18,252,Cliente_0252,Santos,Sp,Casa & Decoração,Quadro Decorativo,3,200.28,0.2,480.67,Pix,4.0,Agosto,2024,3
278,2024-07-13,44,Cliente_0044,Juiz De Fora,Mg,Casa & Decoração,Vaso,5,91.67,0.15,389.6,Cartão De Crédito,5.0,Julho,2024,3
279,2024-12-30,402,Cliente_0402,Niterói,Rj,Vestuário,Camiseta,2,61.38,0.05,116.62,Pix,5.0,Dezembro,2024,4
280,2024-08-15,185,Cliente_0185,Rio De Janeiro,Rj,Alimentos,Azeite Importado,1,83.67,0.0,83.67,Cartão De Crédito,5.0,Agosto,2024,3
281,2024-09-19,209,Cliente_0209,Juazeiro Do Norte,Ce,Eletrônicos,Notebook,5,3773.0,0.1,16978.5,Cartão De Crédito,3.0,Setembro,2024,3
282,2024-05-29,212,Cliente_0212,Joinville,Sc,Eletrônicos,Smartwatch,4,774.08,0.0,3096.32,Cartão De Crédito,4.0,Maio,2024,2
283,2024-03-12,138,Cliente_0138,Goiânia,Go,Vestuário,Jaqueta,4,242.8,0.0,971.2,Pix,4.0,Março,2024,1
284,2024-09-04,401,Cliente_0401,Juazeiro Do Norte,Ce,Eletrônicos,Notebook,4,3215.79,0.0,12863.16,Cartão De Crédito,3.0,Setembro,2024,3
285,2024-02-24,70,Cliente_0070,Blumenau,Sc,Vestuário,Vestido,2,191.96,0.05,364.72,Dinheiro,4.0,Fevereiro,2024,1
286,2024-08-08,418,Cliente_0418,Juazeiro Do Norte,Ce,Alimentos,Granola,4,25.4,0.0,101.6,Pix,5.0,Agosto,2024,3
287,2024-06-09,91,Cliente_0091,Maringá,Pr,Vestuário,Tênis,2,296.94,0.05,564.19,Dinheiro,5.0,Junho,2024,2
288,2024-05-23,419,Cliente_0419,Florianópolis,Sc,Alimentos,Chocolate Belga,3,35.3,0.05,100.6,Cartão De Crédito,5.0,Maio,2024,2
289,2024-08-24,483,Cliente_0483,Goiânia,Go,Vestuário,Jaqueta,5,238.37,0.0,1191.85,Cartão De Crédito,5.0,Agosto,2024,3
290,2024-11-20,156,Cliente_0156,Caucaia,Ce,Alimentos,Café Premium,4,45.82,0.0,183.28,Pix,4.0,Novembro,2024,4
291,2024-10-25,206,Cliente_0206,Niterói,Rj,Casa & Decoração,Vaso,5,80.64,0.05,383.04,Dinheiro,4.0,Outubro,2024,4
292,2024-11-22,469,Cliente_0469,Campinas,Sp,Casa & Decoração,Almofada,5,62.62,0.0,313.1,Boleto,3.0,Novembro,2024,4
293,2024-12-12,332,Cliente_0332,Florianópolis,Sc,Alimentos,Whey Protein,5,201.19,0.15,855.06,Boleto,,Dezembro,2024,4
294,2024-09-18,383,Cliente_0383,São Paulo,Sp,Casa & Decoração,Luminária,3,125.39,0.0,376.17,Pix,4.0,Setembro,2024,3
295,2024-12-13,302,Cliente_0302,Londrina,Pr,Vestuário,Vestido,4,174.9,0.2,559.68,Cartão De Crédito,5.0,Dezembro,2024,4
296,2024-02-29,426,Cliente_0426,Niterói,Rj,Eletrônicos,Tablet,4,1205.34,0.0,4821.36,Cartão De Crédito,5.0,Fevereiro,2024,1
297,2024-06-27,244,Cliente_0244,Recife,Pe,Alimentos,Azeite Importado,5,83.27,0.05,395.53,Pix,3.0,Junho,2024,2
298,2024-12-29,59,Cliente_0059,Niterói,Rj,Casa & Decoração,Quadro Decorativo,1,178.26,0.2,142.61,Cartão De Crédito,2.0,Dezembro,2024,4
299,2024-03-22,170,Cliente_0170,Vitória Da Conquista,Ba,Eletrônicos,Notebook,2,3586.02,0.1,6454.84,Dinheiro,4.0,Março,2024,1
300,2024-01-15,378,Cliente_0378,Belo Horizonte,Mg,Vestuário,Vestido,4,173.33,0.05,658.65,Cartão De Crédito,4.0,Janeiro,2024,1
301,2024-05-22,386,Cliente_0386,Santos,Sp,Casa & Decoração,Vaso,2,81.02,0.0,162.04,Boleto,5.0,Maio,2024,2
302,2024-08-22,59,Cliente_0059,Uberlândia,Mg,Eletrônicos,Smartwatch,3,805.02,0.0,2415.06,Boleto,4.0,Agosto,2024,3
303,2024-02-28,179,Cliente_0179,Caucaia,Ce,Alimentos,Granola,4,28.23,0.1,101.63,Pix,4.0,Fevereiro,2024,1
304,2024-03-09,161,Cliente_0161,Blumenau,Sc,Vestuário,Tênis,1,307.22,0.15,261.14,Cartão De Crédito,3.0,Março,2024,1
305,2024-11-01,71,Cliente_0071,Juiz De Fora,Mg,Vestuário,Tênis,4,312.52,0.05,1187.58,Cartão De Crédito,4.0,Novembro,2024,4
306,2024-05-27,72,Cliente_0072,Juiz De Fora,Mg,Casa & Decoração,Almofada,2,75.57,0.05,143.58,Boleto,3.0,Maio,2024,2
307,2024-07-15,494,Cliente_0494,Campinas,Sp,Eletrônicos,Fone De Ouvido,2,351.14,0.0,702.28,Pix,4.0,Julho,2024,3
308,2024-03-26,43,Cliente_0043,Caucaia,Ce,Casa & Decoração,Vaso,4,85.85,0.05,326.23,Boleto,4.0,Março,2024,1
309,2024-05-27,87,Cliente_0087,Campinas,Sp,Vestuário,Tênis,2,316.65,0.1,569.97,Pix,5.0,Maio,2024,2
310,2024-05-17,397,Cliente_0397,Goiânia,Go,Casa & Decoração,Almofada,5,65.84,0.0,329.2,Dinheiro,4.0,Maio,2024,2
311,2024-11-30,385,Cliente_0385,Goiânia,Go,Eletrônicos,Tablet,4,1185.35,0.0,4741.4,Boleto,4.0,Novembro,2024,4
312,2024-03-01,398,Cliente_0398,Caxias Do Sul,Rs,Eletrônicos,Tablet,1,1098.83,0.05,1043.89,Cartão De Crédito,5.0,Março,2024,1
313,2024-04-15,417,Cliente_0417,Fortaleza,Ce,Alimentos,Granola,5,25.34,0.0,126.7,Cartão De Crédito,3.0,Abril,2024,2
314,2024-06-14,361,Cliente_0361,Pelotas,Rs,Alimentos,Granola,5,30.59,0.0,152.95,Pix,4.0,Junho,2024,2
315,2024-12-01,65,Cliente_0065,Fortaleza,Ce,Eletrônicos,Notebook,3,3735.19,0.2,8964.46,Cartão De Crédito,5.0,Dezembro,2024,4
316,2024-03-13,296,Cliente_0296,Vitória Da Conquista,Ba,Vestuário,Tênis,4,310.72,0.05,1180.74,Pix,5.0,Março,2024,1
317,2024-09-20,384,Cliente_0384,Petrópolis,Rj,Casa & Decoração,Vaso,1,87.38,0.05,83.01,Dinheiro,4.0,Setembro,2024,3
318,2024-02-17,375,Cliente_0375,Caruaru,Pe,Alimentos,Chocolate Belga,5,32.71,0.0,163.55,Pix,5.0,Fevereiro,2024,1
319,2024-04-18,254,Cliente_0254,Anápolis,Go,Alimentos,Café Premium,2,41.91,0.05,79.63,Boleto,4.0,Abril,2024,2
320,2024-09-05,404,Cliente_0404,Florianópolis,Sc,Alimentos,Granola,5,26.6,0.2,106.4,Pix,4.0,Setembro,2024,3
321,2024-03-04,476,Cliente_0476,Petrópolis,Rj,Eletrônicos,Smartphone,4,1817.72,0.0,7270.88,Cartão De Crédito,5.0,Março,2024,1
322,2024-06-03,82,Cliente_0082,Vitória Da Conquista,Ba,Eletrônicos,Tablet,2,1251.5,0.15,2127.55,Boleto,5.0,Junho,2024,2
323,2024-11-28,85,Cliente_0085,Porto Alegre,Rs,Eletrônicos,Fone De Ouvido,3,361.21,0.15,921.09,Pix,2.0,Novembro,2024,4
324,2024-04-19,245,Cliente_0245,Petrópolis,Rj,Vestuário,Vestido,1,180.68,0.0,180.68,Pix,3.0,Abril,2024,2
325,2024-03-02,441,Cliente_0441,Santos,Sp,Casa & Decoração,Luminária,3,140.74,0.2,337.78,Cartão De Crédito,4.0,Março,2024,1
326,2024-06-09,189,Cliente_0189,Fortaleza,Ce,Eletrônicos,Notebook,1,3666.53,0.0,3666.53,Cartão De Crédito,5.0,Junho,2024,2
327,2024-11-08,333,Cliente_0333,Petrópolis,Rj,Vestuário,Calça Jeans,5,150.62,0.0,753.1,Cartão De Crédito,3.0,Novembro,2024,4
328,2024-04-21,45,Cliente_0045,Caucaia,Ce,Vestuário,Calça Jeans,4,152.33,0.2,487.46,Cartão De Crédito,5.0,Abril,2024,2
329,2024-03-12,127,Cliente_0127,Juazeiro Do Norte,Ce,Eletrônicos,Smartwatch,4,787.14,0.0,3148.56,Cartão De Crédito,4.0,Março,2024,1
330,2024-09-17,97,Cliente_0097,Porto Alegre,Rs,Alimentos,Café Premium,5,42.73,0.1,192.28,Cartão De Crédito,5.0,Setembro,2024,3
331,2024-09-12,327,Cliente_0327,Caruaru,Pe,Eletrônicos,Notebook,1,3399.18,0.0,3399.18,Pix,4.0,Setembro,2024,3
332,2024-10-18,216,Cliente_0216,Curitiba,Pr,Eletrônicos,Fone De Ouvido,4,368.05,0.2,1177.76,Pix,4.0,Outubro,2024,4
333,2024-05-14,111,Cliente_0111,Santos,Sp,Casa & Decoração,Luminária,1,116.47,0.0,116.47,Cartão De Crédito,2.0,Maio,2024,2
334,2024-07-31,217,Cliente_0217,Pelotas,Rs,Casa & Decoração,Almofada,5,63.7,0.2,254.8,Cartão De Crédito,5.0,Julho,2024,3
335,2024-04-14,499,Cliente_0499,Niterói,Rj,Vestuário,Tênis,1,271.85,0.1,244.67,Pix,5.0,Abril,2024,2
336,2024-05-02,30,Cliente_0030,Niterói,Rj,Casa & Decoração,Almofada,4,62.66,0.15,213.04,Dinheiro,4.0,Maio,2024,2
337,2024-12-07,380,Cliente_0380,Blumenau,Sc,Eletrônicos,Tablet,1,1285.31,0.0,1285.31,Cartão De Crédito,5.0,Dezembro,2024,4
338,2024-09-24,265,Cliente_0265,São Paulo,Sp,Eletrônicos,Notebook,4,3642.56,0.0,14570.24,Pix,5.0,Setembro,2024,3
339,2024-03-01,395,Cliente_0395,Juiz De Fora,Mg,Vestuário,Tênis,3,297.46,0.15,758.52,Cartão De Crédito,5.0,Março,2024,1
340,2024-10-22,322,Cliente_0322,Goiânia,Go,Casa & Decoração,Quadro Decorativo,3,173.8,0.15,443.19,Pix,3.0,Outubro,2024,4
341,2024-03-21,131,Cliente_0131,Olinda,Pe,Alimentos,Café Premium,2,44.92,0.0,89.84,Boleto,5.0,Março,2024,1
342,2024-01-07,126,Cliente_0126,Goiânia,Go,Eletrônicos,Notebook,1,3481.43,0.2,2785.14,Cartão De Crédito,2.0,Janeiro,2024,1
343,2024-06-13,128,Cliente_0128,Santos,Sp,Vestuário,Calça Jeans,4,139.26,0.0,557.04,Pix,4.0,Junho,2024,2
344,2024-12-10,462,Cliente_0462,Joinville,Sc,Alimentos,Café Premium,1,44.4,0.1,39.96,Cartão De Crédito,2.0,Dezembro,2024,4
345,2024-06-08,168,Cliente_0168,Niterói,Rj,Eletrônicos,Tablet,3,1175.64,0.2,2821.54,Pix,3.0,Junho,2024,2
346,2024-11-14,125,Cliente_0125,Pelotas,Rs,Alimentos,Whey Protein,3,193.38,0.15,493.12,Pix,4.0,Novembro,2024,4
347,2024-07-28,13,Cliente_0013,Goiânia,Go,Casa & Decoração,Tapete,2,307.08,0.0,614.16,Cartão De Crédito,4.0,Julho,2024,3
348,2024-06-06,54,Cliente_0054,Santos,Sp,Eletrônicos,Fone De Ouvido,4,318.17,0.2,1018.14,Dinheiro,3.0,Junho,2024,2
349,2024-01-23,472,Cliente_0472,São Paulo,Sp,Casa & Decoração,Vaso,3,86.77,0.0,260.31,Boleto,4.0,Janeiro,2024,1
350,2024-02-18,259,Cliente_0259,Olinda,Pe,Casa & Decoração,Quadro Decorativo,1,193.76,0.1,174.38,Boleto,3.0,Fevereiro,2024,1
351,2024-03-07,122,Cliente_0122,Florianópolis,Sc,Eletrônicos,Smartwatch,4,800.5,0.15,2721.7,Boleto,4.0,Março,2024,1
